city,state,outbound,inbound,netgain,pct_inbound
WELLINGTON,FL,29672,29604,-68,0.4994264120385991
WELLINGTON,IL,49,0,-49,0
WELLINGTON,KS,5348,4397,-951,0.4512057465366855
WELLINGTON,KY,626,718,92,0.5342261904761905
WELLINGTON,ME,31,35,4,0.5303030303030303
WELLINGTON,MO,135,111,-24,0.45121951219512196
WELLINGTON,NV,1176,1429,253,0.5485604606525911
WELLINGTON,OH,3762,3351,-411,0.4711092366090257
WELLINGTON,TX,492,575,83,0.5388940955951266
WELLINGTON,UT,543,543,0,0.5
WELLMAN,IA,816,749,-67,0.47859424920127797
WELLPINIT,WA,47,0,-47,0
WELLS,ME,6117,7642,1525,0.5554182716767206
WELLS,MI,128,49,-79,0.2768361581920904
WELLS,MN,1369,1216,-153,0.4704061895551257
WELLS,NV,298,264,-34,0.4697508896797153
WELLS,NY,153,148,-5,0.49169435215946844
WELLS,TX,0,15,15,1
WELLS,VT,487,467,-20,0.48951781970649894
WELLS RIVER,VT,138,228,90,0.6229508196721312
WELLSBORO,PA,4138,3905,-233,0.4855153549670521
WELLSBURG,IA,210,87,-123,0.29292929292929293
WELLSBURG,NY,472,329,-143,0.4107365792759051
WELLSBURG,WV,2078,1932,-146,0.48179551122194514
WELLSTON,MI,844,824,-20,0.4940047961630695
WELLSTON,OH,2773,2814,41,0.5036692321460533
WELLSTON,OK,1400,1433,33,0.5058242146134839
WELLSVILLE,KS,1234,1238,4,0.5008090614886731
WELLSVILLE,MO,724,628,-96,0.46449704142011833
WELLSVILLE,NY,4131,3841,-290,0.4818113396889112
WELLSVILLE,OH,2440,2222,-218,0.4766194766194766
WELLSVILLE,PA,669,678,9,0.5033407572383074
WELLSVILLE,UT,1287,1518,231,0.5411764705882353
WELLTON,AZ,2547,4686,2139,0.6478639568643716
WELSH,LA,1751,1439,-312,0.45109717868338556
WELTY,OK,11,0,-11,0
WENATCHEE,WA,18294,17974,-320,0.4955883974853866
WENDEL,PA,19,0,-19,0
WENDELL,ID,2415,1666,-749,0.40823327615780447
WENDELL,MA,70,62,-8,0.4696969696969697
WENDELL,NC,6494,9847,3353,0.6025947004467291
WENDEN,AZ,147,230,83,0.610079575596817
WENDOVER,UT,215,63,-152,0.22661870503597123
WENHAM,MA,1115,1277,162,0.5338628762541806
WENONA,IL,591,405,-186,0.4066265060240964
WENONAH,NJ,1801,2033,232,0.5302556077203965
WENTWORTH,MO,66,52,-14,0.4406779661016949
WENTWORTH,NH,198,174,-24,0.46774193548387094
WENTWORTH,SD,384,292,-92,0.4319526627218935
WENTZVILLE,MO,15015,17645,2630,0.540263319044703
WEOGUFKA,AL,0,14,14,1
WERNERSVILLE,PA,2499,2680,181,0.5174744159104074
WESCOSVILLE,PA,46,56,10,0.5490196078431373
WESLACO,TX,13185,16096,2911,0.5497080017758956
WESLEY,AR,105,167,62,0.6139705882352942
WESLEY,IA,40,29,-11,0.42028985507246375
WESLEY CHAPEL,FL,37608,47659,10051,0.5589383935168354
WESSINGTN SPG,SD,16,0,-16,0
WESSINGTON SPRINGS,SD,392,222,-170,0.36156351791530944
WESSON,MS,1556,1639,83,0.5129890453834116
WEST,MS,73,36,-37,0.3302752293577982
WEST,TX,1686,1898,212,0.5295758928571429
WEST ABINGTON TOWNSHIP,PA,42,67,25,0.6146788990825688
WEST ALEXANDER,PA,212,240,28,0.5309734513274337
WEST ALEXANDRIA,OH,1293,1351,58,0.5109682299546142
WEST ALLENHURST,NJ,49,61,12,0.5545454545454546
WEST ALLIS,WI,11778,10623,-1155,0.4742199008972814
WEST ALTON,MO,42,11,-31,0.20754716981132076
WEST ARLINGTON,VT,82,113,31,0.5794871794871795
WEST BABYLON,NY,11743,10861,-882,0.4804901787294284
WEST BADEN SPRINGS,IN,590,599,9,0.503784693019344
WEST BALDWIN,ME,61,98,37,0.6163522012578616
WEST BANGOR,NY,27,21,-6,0.4375
WEST BARNSTABLE,MA,969,1136,167,0.539667458432304
WEST BATH,ME,498,536,38,0.5183752417794971
WEST BEND,IA,202,86,-116,0.2986111111111111
WEST BEND,WI,19505,16926,-2579,0.46460432049628064
WEST BERLIN,NJ,1584,1901,317,0.545480631276901
WEST BLOCTON,AL,1707,1320,-387,0.4360753221010902
WEST BLOOMFIELD,MI,20954,21320,366,0.5043289019255335
WEST BOOTHBAY HARBOR,ME,257,230,-27,0.4722792607802875
WEST BOUNTIFUL,UT,1477,1716,239,0.5374256185405575
WEST BOYLSTON,MA,2449,2506,57,0.5057517658930374
WEST BRADFORD,PA,309,319,10,0.5079617834394905
WEST BRANCH,IA,1300,1476,176,0.531700288184438
WEST BRANCH,MI,5546,5220,-326,0.48485974363737694
WEST BRIDGEWATER,MA,1957,1949,-8,0.4989759344598054
WEST BROOKFIELD,MA,1332,1466,134,0.5239456754824875
WEST BROOKLYN,IL,23,16,-7,0.41025641025641024
WEST BURKE,VT,422,456,34,0.5193621867881549
WEST BURLINGTON,IA,2271,1857,-414,0.4498546511627907
WEST CALDWELL,NJ,1672,1946,274,0.5378662244333886
WEST CAPE MAY,NJ,148,386,238,0.7228464419475655
WEST CARROLLTON,OH,601,569,-32,0.4863247863247863
WEST CARROLLTON CITY,OH,400,371,-29,0.48119325551232167
WEST CHARLESTON,VT,203,228,25,0.5290023201856149
WEST CHATHAM,MA,467,423,-44,0.4752808988764045
WEST CHAZY,NY,1790,1693,-97,0.48607522250933105
WEST CHESTER,OH,20478,20991,513,0.5061853432684656
WEST CHESTER,PA,32408,31727,-681,0.4946908864114758
WEST CHESTERFIELD,NH,233,227,-6,0.4934782608695652
WEST CHICAGO,IL,8736,7982,-754,0.4774494556765163
WEST COLLEGE CORNER,IN,254,78,-176,0.23493975903614459
WEST COLLINGSWOOD,NJ,106,86,-20,0.4479166666666667
WEST COLLINGSWOOD HEIGHTS,NJ,27,36,9,0.5714285714285714
WEST COLUMBIA,SC,20601,20288,-313,0.4961725647484654
WEST COLUMBIA,TX,3107,3069,-38,0.49692357512953367
WEST COLUMBIA,WV,56,14,-42,0.2
WEST CONCORD,MN,562,413,-149,0.4235897435897436
WEST CORNWALL,CT,123,353,230,0.7415966386554622
WEST COVINA,CA,29079,26124,-2955,0.47323515026357266
WEST COXSACKIE,NY,304,309,5,0.5040783034257749
WEST CREEK,NJ,1109,1271,162,0.5340336134453781
WEST DANVILLE,VT,181,255,74,0.5848623853211009
WEST DECATUR,PA,226,191,-35,0.4580335731414868
WEST DELRAY BEACH,FL,264,447,183,0.6286919831223629
WEST DENNIS,MA,1716,1723,7,0.5010177377144519
WEST DEPTFORD,NJ,3523,3560,37,0.5026118876182408
WEST DES MOINES,IA,42704,40943,-1761,0.4894736212894664
WEST DOVER,VT,1086,923,-163,0.4594325535092086
WEST DUNDEE,IL,3663,3749,86,0.5058014031300594
WEST EDMESTON,NY,107,68,-39,0.38857142857142857
WEST ELIZABETH,PA,25,0,-25,0
WEST END,NC,2766,3759,993,0.5760919540229885
WEST ENFIELD,ME,448,346,-102,0.4357682619647355
WEST FAIRLEE,VT,0,23,23,1
WEST FALLS,NY,578,629,51,0.5211267605633803
WEST FALMOUTH,MA,805,404,-401,0.33416046319272125
WEST FARGO,ND,21336,19795,-1541,0.48126717074712505
WEST FARMINGTON,ME,25,26,1,0.5098039215686274
WEST FARMINGTON,OH,738,650,-88,0.46829971181556196
WEST FINLEY,PA,12,13,1,0.52
WEST FORK,AR,2253,2249,-4,0.4995557529986673
WEST FRANKFORT,IL,5700,4927,-773,0.4636303754587372
WEST FRIENDSHIP,MD,304,521,217,0.6315151515151515
WEST GARDINER,ME,943,1027,84,0.5213197969543147
WEST GILGO BEACH,NY,85,131,46,0.6064814814814815
WEST GLACIER,MT,638,422,-216,0.39811320754716983
WEST GLEN ROSE,TX,41,50,9,0.5494505494505495
WEST GLOVER,VT,13,36,23,0.7346938775510204
WEST GRANBY,CT,69,90,21,0.5660377358490566
WEST GREEN,GA,25,23,-2,0.4791666666666667
WEST GREENWICH,RI,1886,2071,185,0.5233762951731109
WEST GROVE,PA,2837,3159,322,0.526851234156104
WEST HALIFAX,VT,14,12,-2,0.46153846153846156
WEST HAMLIN,WV,572,362,-210,0.3875802997858672
WEST HARRISON,IN,1454,1662,208,0.5333761232349166
WEST HARRISON,NY,1915,2195,280,0.5340632603406326
WEST HARTFORD,CT,22869,22827,-42,0.49954044117647056
WEST HARTFRD,CT,209,193,-16,0.48009950248756217
WEST HARWICH,MA,1457,1327,-130,0.4766522988505747
WEST HATFIELD,MA,23,34,11,0.5964912280701754
WEST HAVEN,CT,20653,18568,-2085,0.47341985161010686
WEST HAVEN,UT,1245,1435,190,0.5354477611940298
WEST HAVEN,VT,73,66,-7,0.4748201438848921
WEST HAVERSTRAW,NY,1428,1329,-99,0.4820457018498368
WEST HAZLETON,PA,3482,3372,-110,0.49197548876568425
WEST HELENA,AR,3538,3093,-445,0.4664454833358468
WEST HEMPSTEAD,NY,5608,5349,-259,0.4881810714611664
WEST HENRIETTA,NY,4665,4797,132,0.5069752694990488
WEST HILLS,CA,10310,10681,371,0.5088371206707637
WEST HOLLYWOOD,CA,27955,22512,-5443,0.44607367190441277
WEST HURLEY,NY,594,765,171,0.5629139072847682
WEST HYANNISPORT,MA,533,354,-179,0.399098083427283
WEST HYATTSVILLE,MD,377,330,-47,0.4667609618104668
WEST ISLIP,NY,5244,5221,-23,0.4989010989010989
WEST JEFFERSON,NC,2701,2990,289,0.5253909681953962
WEST JEFFERSON,OH,2335,2252,-83,0.4909526923915413
WEST JORDAN,UT,40066,37718,-2348,0.48490692173197575
WEST KENNEBUNK,ME,93,90,-3,0.4918032786885246
WEST KILL,NY,40,0,-40,0
WEST KINGSTON,RI,1289,1399,110,0.5204613095238095
WEST LAFAYETTE,IN,30240,23430,-6810,0.43655673560648406
WEST LAFAYETTE,OH,1544,1554,10,0.5016139444803098
WEST LAKE HILLS,TX,2099,1887,-212,0.4734069242348219
WEST LAWN,PA,871,787,-84,0.4746682750301568
WEST LEBANON,IN,196,138,-58,0.41317365269461076
WEST LEBANON,NH,2684,2535,-149,0.4857252347192949
WEST LEECHBURG,PA,56,52,-4,0.48148148148148145
WEST LEISENRING,PA,23,0,-23,0
WEST LEYDEN,NY,18,15,-3,0.45454545454545453
WEST LIBERTY,IA,2180,1644,-536,0.4299163179916318
WEST LIBERTY,KY,2726,2635,-91,0.4915127774668905
WEST LIBERTY,OH,1515,1333,-182,0.46804775280898875
WEST LINE,MO,0,17,17,1
WEST LINN,OR,11232,11692,460,0.5100331530273948
WEST LOGAN,WV,156,168,12,0.5185185185185185
WEST LONG BRANCH,NJ,2323,2158,-165,0.4815889310421781
WEST MANCHESTER,OH,92,154,62,0.6260162601626016
WEST MANSFIELD,OH,721,719,-2,0.49930555555555556
WEST MARLBORO,VT,131,75,-56,0.3640776699029126
WEST MCLEAN,VA,0,18,18,1
WEST MELBOURNE,FL,981,1141,160,0.5377002827521207
WEST MEMPHIS,AR,9922,9609,-313,0.49198709743484714
WEST MIAMI,FL,4070,3768,-302,0.4807348813472825
WEST MIDDLESEX,PA,1460,1229,-231,0.4570472294533284
WEST MIFFLIN,PA,5222,4964,-258,0.48733555860985667
WEST MILFORD,NJ,3727,4165,438,0.527749619868221
WEST MILFORD,WV,62,27,-35,0.30337078651685395
WEST MILTON,OH,2367,2272,-95,0.4897607242940289
WEST MILTON,PA,285,192,-93,0.4025157232704403
WEST MONROE,LA,25360,21526,-3834,0.45911359467644924
WEST MONROE,NY,1235,1095,-140,0.4699570815450644
WEST NEW YORK,NJ,15798,12542,-3256,0.4425546930134086
WEST NEWBURY,MA,1118,1319,201,0.5412392285597045
WEST NEWFIELD,ME,454,602,148,0.5700757575757576
WEST NEWTON,MA,3071,3153,82,0.5065874035989717
WEST NEWTON,PA,1683,1738,55,0.5080385852090032
WEST NORRITON,PA,523,512,-11,0.49468599033816424
WEST NYACK,NY,1748,1868,120,0.5165929203539823
WEST OLIVE,MI,3120,3299,179,0.5139429817728618
WEST ONEONTA,NY,0,12,12,1
WEST ORANGE,NJ,13635,13941,306,0.5055483028720626
WEST ORANGE,TX,2254,2058,-196,0.4772727272727273
WEST OSSIPEE,NH,580,439,-141,0.4308145240431796
WEST OTIS,MA,0,27,27,1
WEST PADUCAH,KY,1490,1395,-95,0.48353552859618715
WEST PALM,FL,12,0,-12,0
WEST PALM BCH,FL,19859,18625,-1234,0.48396736305997295
WEST PALM BEACH,FL,140509,131879,-8630,0.4841586266649045
WEST PARIS,ME,914,551,-363,0.37610921501706485
WEST PARK,FL,3228,2897,-331,0.4729795918367347
WEST PARK,NY,11,12,1,0.5217391304347826
WEST PAWLET,VT,0,13,13,1
WEST PITTSBURG,PA,98,25,-73,0.2032520325203252
WEST PITTSTON,PA,1175,1143,-32,0.4930974978429681
WEST PLAINS,MO,13307,12260,-1047,0.4795243869049947
WEST POINT,CA,578,699,121,0.5473766640563822
WEST POINT,GA,2452,2124,-328,0.46416083916083917
WEST POINT,IA,499,484,-15,0.4923702950152594
WEST POINT,IL,12,0,-12,0
WEST POINT,KY,647,653,6,0.5023076923076923
WEST POINT,MS,4629,4332,-297,0.48342818881821226
WEST POINT,NE,1698,1518,-180,0.47201492537313433
WEST POINT,NY,8012,1704,-6308,0.1753808151502676
WEST POINT,TX,23,23,0,0.5
WEST POINT,VA,1375,1490,115,0.5200698080279232
WEST PORTSMOUTH,OH,1568,1498,-70,0.4885844748858447
WEST READING,PA,1553,1403,-150,0.4746278755074425
WEST REDDING,CT,239,314,75,0.5678119349005425
WEST RICHLAND,WA,5764,6620,856,0.5345607235142119
WEST RIVER,MD,242,458,216,0.6542857142857142
WEST ROCKPORT,ME,11,0,-11,0
WEST ROXBURY,MA,9277,8954,-323,0.4911414623443585
WEST RUSHVILLE,OH,20,11,-9,0.3548387096774194
WEST RUTLAND,VT,1470,1196,-274,0.4486121530382596
WEST SACRAMENTO,CA,17234,16825,-409,0.4939957133210018
WEST SAINT PAUL,MN,723,538,-185,0.42664551942902457
WEST SALEM,IL,335,289,-46,0.46314102564102566
WEST SALEM,OH,2044,2061,17,0.5020706455542022
WEST SALEM,WI,2731,2682,-49,0.495473859227785
WEST SAND LAKE,NY,798,752,-46,0.48516129032258065
WEST SAYVILLE,NY,919,841,-78,0.4778409090909091
WEST SENECA,NY,4663,4840,177,0.5093128485741345
WEST SHOKAN,NY,91,191,100,0.6773049645390071
WEST SIMSBURY,CT,1018,1086,68,0.5161596958174905
WEST SOMERSET,KY,158,114,-44,0.41911764705882354
WEST SPRINGFIELD,MA,12862,11024,-1838,0.46152557983756176
WEST SPRINGFIELD,PA,328,280,-48,0.4605263157894737
WEST SPRINGFIELD,VA,260,248,-12,0.4881889763779528
WEST STOCKBRIDGE,MA,983,867,-116,0.46864864864864864
WEST SUFFIELD,CT,879,957,78,0.5212418300653595
WEST SUNBURY,PA,654,560,-94,0.4612850082372323
WEST SWANZEY,NH,12,35,23,0.7446808510638298
WEST TAWAKONI,TX,130,140,10,0.5185185185185185
WEST TERRE HAUTE,IN,2819,2677,-142,0.4870815138282387
WEST TISBURY,MA,831,955,124,0.5347144456886898
WEST TOPSHAM,VT,26,23,-3,0.46938775510204084
WEST TOWNSEND,MA,277,266,-11,0.48987108655616945
WEST TOWNSHEND,VT,25,97,72,0.7950819672131147
WEST UNION,IA,1713,1329,-384,0.4368836291913215
WEST UNION,IL,0,49,49,1
WEST UNION,OH,4281,3379,-902,0.4411227154046997
WEST UNION,SC,1671,1920,249,0.5346700083542189
WEST UNION,WV,1085,1175,90,0.5199115044247787
WEST UNITY,OH,1075,941,-134,0.466765873015873
WEST UNIVERSITY PLACE,TX,363,420,57,0.5363984674329502
WEST VALLEY,NY,435,322,-113,0.42536327608982827
WEST VALLEY,UT,680,671,-9,0.4966691339748335
WEST VALLEY CITY,UT,47818,34315,-13503,0.4177979618423776
WEST VAN LEAR,KY,52,71,19,0.5772357723577236
WEST VIEW,PA,441,390,-51,0.4693140794223827
WEST WARDSBORO,VT,68,37,-31,0.3523809523809524
WEST WAREHAM,MA,1476,1579,103,0.5168576104746317
WEST WARREN,MA,303,223,-80,0.42395437262357416
WEST WARWICK,RI,14464,13608,-856,0.4847534910230835
WEST WENDOVER,NV,1334,447,-887,0.2509825940482875
WEST WHATELY,MA,42,31,-11,0.4246575342465753
WEST WINDSOR,NJ,1702,1907,205,0.5284012191742865
WEST WINDSOR,VT,55,49,-6,0.47115384615384615
WEST WINFIELD,NY,1158,1056,-102,0.47696476964769646
WEST WYOMING,PA,255,233,-22,0.4774590163934426
WEST YARMOUTH,MA,4645,4647,2,0.500107619457598
WEST YELLOWSTONE,MT,2312,1470,-842,0.3886832363828662
WEST YORK,PA,274,277,3,0.5027223230490018
WESTAMPTON,NJ,1503,1646,143,0.5227056208320101
WESTBORO,WI,114,112,-2,0.49557522123893805
WESTBOROUGH,MA,9664,9550,-114,0.4970334131362548
WESTBROOK,CT,3347,3428,81,0.5059778597785978
WESTBROOK,ME,10045,9386,-659,0.48304256085636355
WESTBROOK,MN,402,374,-28,0.48195876288659795
WESTBROOKVILLE,NY,35,45,10,0.5625
WESTBURY,NY,14636,12678,-1958,0.46415757487003
WESTBY,MT,12,16,4,0.5714285714285714
WESTBY,WI,1377,1390,13,0.5023491145645103
WESTCHASE,FL,1231,1337,106,0.5206386292834891
WESTCHESTER,CA,1270,1096,-174,0.463229078613694
WESTCHESTER,IL,4924,5221,297,0.5146377525874816
WESTCLIFFE,CO,2860,3249,389,0.5318382714028482
WESTERLO,NY,414,360,-54,0.46511627906976744
WESTERLY,RI,10521,10842,321,0.5075129897486308
WESTERN GROVE,AR,79,172,93,0.6852589641434262
WESTERN SPRGS,IL,163,167,4,0.5060606060606061
WESTERN SPRINGS,IL,2711,3299,588,0.54891846921797
WESTERNPORT,MD,1030,827,-203,0.4453419493807216
WESTERNVILLE,NY,65,13,-52,0.16666666666666666
WESTERVILLE,OH,39682,40893,1211,0.507514737821905
WESTFIELD,IA,0,12,12,1
WESTFIELD,IL,11,0,-11,0
WESTFIELD,IN,12370,17545,5175,0.5864950693631957
WESTFIELD,MA,14550,13157,-1393,0.47486194824412603
WESTFIELD,ME,11,0,-11,0
WESTFIELD,NC,388,633,245,0.6199804113614104
WESTFIELD,NJ,7164,8350,1186,0.5382235400283615
WESTFIELD,NY,2287,2237,-50,0.49447391688771
WESTFIELD,PA,1458,1251,-207,0.46179401993355484
WESTFIELD,VT,91,55,-36,0.3767123287671233
WESTFIELD,WI,1466,1344,-122,0.4782918149466192
WESTFIELD CENTER,OH,128,174,46,0.5761589403973509
WESTFIELD CTR,OH,27,0,-27,0
WESTFIR,OR,11,23,12,0.6764705882352942
WESTFORD,MA,7133,8217,1084,0.5353094462540716
WESTFORD,PA,25,19,-6,0.4318181818181818
WESTFORD,VT,510,457,-53,0.4725956566701138
WESTHAMPTON,NY,2032,1997,-35,0.49565649044427895
WESTHAMPTON BEACH,NY,3527,3203,-324,0.47592867756315005
WESTHOPE,ND,67,53,-14,0.44166666666666665
WESTLAKE,LA,4074,3859,-215,0.48644901046262445
WESTLAKE,OH,13661,13651,-10,0.4998169302870533
WESTLAKE,OR,22,49,27,0.6901408450704225
WESTLAKE,TX,318,421,103,0.5696887686062246
WESTLAKE VILLAGE,CA,12118,12777,659,0.5132355894757984
WESTLAKE VLG,CA,467,469,2,0.5010683760683761
WESTLAND,MI,36998,31355,-5643,0.458721636212017
WESTLEY,CA,48,59,11,0.5514018691588785
WESTMANLAND,ME,0,19,19,1
WESTMINSTER,CA,26933,24618,-2315,0.4775465073422436
WESTMINSTER,CO,44372,41560,-2812,0.48363822557370945
WESTMINSTER,MA,2485,2694,209,0.5201776404711335
WESTMINSTER,MD,16616,17388,772,0.5113516056934478
WESTMINSTER,SC,4781,4892,111,0.5057376201798821
WESTMINSTER,VT,87,52,-35,0.37410071942446044
WESTMINSTER WEST,VT,27,27,0,0.5
WESTMONT,IL,12323,10615,-1708,0.4627692039410585
WESTMORELAND,KS,324,419,95,0.5639300134589502
WESTMORELAND,NH,249,366,117,0.5951219512195122
WESTMORELAND,NY,260,290,30,0.5272727272727272
WESTMORELAND,TN,3346,3918,572,0.5393722466960352
WESTMORELAND CITY,PA,15,12,-3,0.4444444444444444
WESTMORLAND,CA,108,184,76,0.6301369863013698
WESTON,CO,205,245,40,0.5444444444444444
WESTON,CT,2939,3613,674,0.5514346764346765
WESTON,FL,23697,24037,340,0.5035614027737043
WESTON,ID,22,157,135,0.8770949720670391
WESTON,MA,3389,4100,711,0.5474696221124316
WESTON,ME,40,67,27,0.6261682242990654
WESTON,MO,1095,1096,1,0.5002282062984938
WESTON,NE,12,18,6,0.6
WESTON,OH,910,917,7,0.5019157088122606
WESTON,OR,270,147,-123,0.35251798561151076
WESTON,TX,11,12,1,0.5217391304347826
WESTON,VT,38,278,240,0.879746835443038
WESTON,WV,4189,3465,-724,0.4527044682518944
WESTON LAKES,TX,323,540,217,0.6257242178447276
WESTONS MILLS,NY,12,0,-12,0
WESTOVER,AL,51,48,-3,0.48484848484848486
WESTOVER,MD,277,443,166,0.6152777777777778
WESTOVER,PA,22,0,-22,0
WESTOVER,WV,522,474,-48,0.4759036144578313
WESTOVER AFB,MA,16,15,-1,0.4838709677419355
WESTPHALIA,IN,26,0,-26,0
WESTPHALIA,MI,169,62,-107,0.2683982683982684
WESTPHALIA,MO,27,11,-16,0.2894736842105263
WESTPOINT,IN,98,133,35,0.5757575757575758
WESTPOINT,TN,47,107,60,0.6948051948051948
WESTPORT,CT,9736,11413,1677,0.5396472646460826
WESTPORT,IN,1283,1029,-254,0.44506920415224915
WESTPORT,KY,0,24,24,1
WESTPORT,MA,5019,5708,689,0.5321152232683882
WESTPORT,NY,741,790,49,0.5160026126714565
WESTPORT,OR,120,145,25,0.5471698113207547
WESTPORT,WA,2519,1729,-790,0.407015065913371
WESTPORT ISLAND,ME,428,379,-49,0.46964064436183395
WESTPORT POINT,MA,25,47,22,0.6527777777777778
WESTTOWN,NY,690,899,209,0.565764631843927
WESTTOWN,PA,58,53,-5,0.4774774774774775
WESTVIEW,KY,16,12,-4,0.42857142857142855
WESTVILLE,FL,869,1006,137,0.5365333333333333
WESTVILLE,IL,1608,1529,-79,0.4874083519285942
WESTVILLE,IN,2327,2276,-51,0.4944601346947643
WESTVILLE,NJ,3500,3273,-227,0.4832422855455485
WESTVILLE,OK,1446,1536,90,0.5150905432595574
WESTWEGO,LA,8871,7648,-1223,0.4629820207034324
WESTWOOD,CA,2302,1639,-663,0.41588429332656685
WESTWOOD,KS,1182,1188,6,0.5012658227848101
WESTWOOD,MA,4416,4902,486,0.5260785576303928
WESTWOOD,NJ,4361,4610,249,0.5138780514992755
WESTWOOD HILLS,KS,621,636,15,0.5059665871121718
WESTWORTH VILLAGE,TX,704,651,-53,0.48044280442804427
WETHERSFIELD,CT,8094,8710,616,0.5183289692930255
WETMORE,CO,11,11,0,0.5
WETMORE,KS,11,0,-11,0
WETMORE,MI,362,417,55,0.5353016688061617
WETUMKA,OK,754,739,-15,0.49497655726724715
WETUMPKA,AL,11026,10881,-145,0.4966905555301958
WEVER,IA,133,147,14,0.525
WEWAHITCHKA,FL,2166,2547,381,0.5404201145767027
WEWOKA,OK,2063,2012,-51,0.49374233128834355
WEXFORD,PA,8364,8494,130,0.5038557361490094
WEYAUWEGA,WI,1552,1519,-33,0.4946271572777597
WEYBRIDGE,VT,280,254,-26,0.4756554307116105
WEYERHAEUSER,WI,167,141,-26,0.4577922077922078
WEYERS CAVE,VA,912,831,-81,0.47676419965576594
WEYMOUTH,MA,8772,8361,-411,0.48800560322185255
WHALAN,MN,0,14,14,1
WHALEYVILLE,MD,46,59,13,0.5619047619047619
WHARTON,NJ,4250,4573,323,0.5183044315992292
WHARTON,OH,50,23,-27,0.3150684931506849
WHARTON,TX,5051,4332,-719,0.4616860279228392
WHARTON,WV,12,0,-12,0
WHAT CHEER,IA,199,139,-60,0.41124260355029585
WHATELY,MA,70,23,-47,0.24731182795698925
WHATLEY,AL,0,11,11,1
WHEAT RIDGE,CO,18369,17238,-1131,0.484118291347207
WHEATCROFT,KY,11,0,-11,0
WHEATFIELD,IN,2538,2681,143,0.5136999425177237
WHEATLAND,CA,1789,1708,-81,0.4884186445524735
WHEATLAND,IA,337,198,-139,0.37009345794392523
WHEATLAND,IN,187,92,-95,0.32974910394265233
WHEATLAND,MO,931,991,60,0.5156087408949012
WHEATLAND,OK,11,11,0,0.5
WHEATLAND,PA,240,159,-81,0.39849624060150374
WHEATLAND,WY,3894,3424,-470,0.46788740092921566
WHEATLEY,AR,43,35,-8,0.44871794871794873
WHEATLEY HEIGHTS,NY,1743,1535,-208,0.4682733374008542
WHEATLEY HTS,NY,105,85,-20,0.4473684210526316
WHEATON,IL,21963,20648,-1315,0.48456971204618526
WHEATON,KS,41,31,-10,0.4305555555555556
WHEATON,MD,2945,2606,-339,0.46946496126823994
WHEATON,MN,891,666,-225,0.4277456647398844
WHEATON,MO,99,52,-47,0.3443708609271523
WHEELER,MI,197,65,-132,0.2480916030534351
WHEELER,OR,23,36,13,0.6101694915254238
WHEELER,TX,404,252,-152,0.38414634146341464
WHEELER,WI,405,266,-139,0.39642324888226527
WHEELERSBURG,OH,3651,3574,-77,0.4946712802768166
WHEELING,IL,17107,15242,-1865,0.47117376116726944
WHEELING,MO,39,11,-28,0.22
WHEELING,WV,13425,12976,-449,0.49149653422218853
WHEELWRIGHT,KY,22,11,-11,0.3333333333333333
WHIGHAM,GA,919,945,26,0.5069742489270386
WHIPPANY,NJ,1957,2249,292,0.5347123157394199
WHIPPLE,OH,58,35,-23,0.3763440860215054
WHISPER PNES,NC,164,173,9,0.5133531157270029
WHISPERING PINES,NC,2182,2616,434,0.5452271779908295
WHISTLER,AL,250,212,-38,0.4588744588744589
WHITAKERS,NC,882,1022,140,0.5367647058823529
WHITE,GA,2161,2439,278,0.5302173913043479
WHITE,SD,73,72,-1,0.496551724137931
WHITE BEAR LAKE,MN,2575,2622,47,0.5045218395228016
WHITE BEAR LAKE TOWNSHIP,MN,105,93,-12,0.4696969696969697
WHITE BEAR LK,MN,531,474,-57,0.4716417910447761
WHITE BEAR TOWNSHIP,MN,502,535,33,0.5159112825458052
WHITE BIRD,ID,119,128,9,0.5182186234817814
WHITE BLUFF,TN,2727,2714,-13,0.4988053666605403
WHITE CASTLE,LA,797,714,-83,0.47253474520185307
WHITE CITY,KS,108,145,37,0.5731225296442688
WHITE CITY,OR,4290,4871,581,0.5317105119528436
WHITE CLOUD,KS,11,11,0,0.5
WHITE CLOUD,MI,3764,3739,-25,0.49833399973343995
WHITE DEER,PA,14,0,-14,0
WHITE DEER,TX,97,58,-39,0.3741935483870968
WHITE HALL,AL,40,73,33,0.6460176991150443
WHITE HALL,AR,5338,4786,-552,0.4727380482022916
WHITE HALL,IL,1017,966,-51,0.48714069591527986
WHITE HALL,MD,1071,1194,123,0.5271523178807948
WHITE HAVEN,PA,1663,1725,62,0.5091499409681228
WHITE HEATH,IL,117,105,-12,0.47297297297297297
WHITE HORSE BEACH,MA,0,11,11,1
WHITE HOUSE,TN,6693,7737,1044,0.5361746361746361
WHITE HSE STA,NJ,167,277,110,0.6238738738738738
WHITE LAKE,MI,9544,9817,273,0.5070502556686122
WHITE LAKE,NY,379,306,-73,0.4467153284671533
WHITE LAKE,SD,34,0,-34,0
WHITE LAKE,WI,709,668,-41,0.4851125635439361
WHITE MARSH,MD,1108,1359,251,0.550871503850831
WHITE MARSH,VA,14,0,-14,0
WHITE MESA,UT,95,89,-6,0.483695652173913
WHITE MILLS,PA,11,11,0,0.5
WHITE MOUNTAIN LAKE,AZ,0,29,29,1
WHITE MTN LK,AZ,0,11,11,1
WHITE OAK,GA,53,172,119,0.7644444444444445
